<head>
width=25
height=15
Coin=1
Quest=0
Tube=1
Plat=3
Gap=0
Floor=1
Objects=15
</head>
<matrix>
0,0,132,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,148,150,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0
0,0,148,150,0,4,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
0,0,148,150,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,148,150,0,0,0,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,0,0
0,0,148,150,0,0,0,148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,150,0,0
0,0,148,150,0,0,0,148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,150,0,0
0,0,148,150,0,0,0,148,149,149,149,149,4,4,133,133,133,133,133,134,149,149,150,0,0
0,0,148,150,0,0,0,148,149,149,149,149,149,4,4,149,149,149,149,150,149,149,150,0,0
0,0,148,150,0,0,0,148,10,11,149,149,149,148,4,4,149,149,149,150,149,149,150,0,0
0,0,148,150,0,0,0,148,26,27,149,149,149,148,149,4,4,149,149,150,149,149,150,20,0
0,0,148,150,0,0,0,148,26,27,149,149,149,148,149,149,4,4,149,150,149,149,150,0,0
132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,149,4,4,150,149,149,150,0,0
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
</matrix>
