<head>
width=25
height=15
Coin=2
Quest=0
Tube=0
Plat=2
Gap=0
Floor=1
Objects=5
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0
0,0,32,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,0,0,0,0,0
0,0,0,148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,132,133,133,133,133,134,0
0,0,0,148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,148,149,149,149,149,150,0
0,0,0,148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,148,149,149,149,149,150,0
132,133,133,133,133,133,133,133,134,149,149,149,149,149,149,149,149,149,148,149,149,149,149,150,0
148,149,149,149,149,149,149,149,150,149,149,149,149,149,149,149,149,149,148,149,149,149,149,150,0
129,129,129,129,130,149,149,149,150,149,149,149,149,149,149,149,149,149,148,149,128,129,129,129,129
145,145,145,145,146,145,145,145,150,145,145,145,145,145,145,145,145,149,148,145,144,145,145,145,145
</matrix>
