<head>
width=25
height=15
Coin=0
Quest=0
Tube=0
Plat=2
Gap=0
Floor=1
Objects=3
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,132,133,133,133,133,133,133,133,133,134,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,150,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,150,0,0,0,0,0,0
0,0,0,0,132,133,133,133,133,148,149,149,149,149,149,149,149,149,150,0,0,0,0,0,0
0,0,0,0,148,149,149,149,149,148,149,149,149,149,149,149,149,149,150,133,133,133,134,0,0
0,0,0,0,148,149,149,149,149,148,149,149,149,149,149,149,149,149,150,149,149,149,150,0,0
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
</matrix>
