<head>
width=30
height=15
Coin=2
Quest=0
Tube=0
Plat=1
Gap=1
Floor=1
Objects=5
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,0,0,0
0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,150,0,0,0
0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,150,0,0,0
0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,20,149,149,149,149,149,149,149,149,149,150,0,0,0
0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,150,0,0,0
0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,150,0,0,0
0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,20,149,149,149,149,149,149,149,149,150,0,0,0
0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,150,0,0,0
0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,150,0,0,0
0,0,32,0,0,0,0,0,148,149,149,149,149,149,149,10,11,149,149,149,149,149,149,149,149,149,150,0,0,0
129,129,129,129,129,130,0,0,148,149,128,129,129,129,129,129,129,129,130,149,149,128,129,129,129,129,129,129,129,129
145,145,145,145,145,146,0,0,148,149,144,145,145,145,145,145,145,145,146,145,145,144,145,145,145,145,145,145,145,145
</matrix>
