<head>
width=25
height=15
Coin=2
Quest=2
Tube=1
Plat=3
Gap=0
Floor=1
Objects=9
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,132,133,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,148,149,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,148,149,150,0,20,0,0,0,0,0,132,133,133,133,133,133,133,133,133,134,132,133,134
0,0,148,149,150,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,150,148,149,150
0,0,148,149,150,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,150,148,149,150
0,0,148,149,150,0,0,10,11,0,0,0,148,149,149,149,149,149,149,149,149,150,148,149,150
0,0,148,149,150,0,0,26,27,0,32,0,148,149,149,149,149,149,149,149,149,150,148,149,150
0,0,148,149,150,0,0,26,27,0,0,0,148,149,149,149,149,149,149,149,149,150,148,149,150
0,0,148,149,150,132,133,133,133,133,133,133,148,149,149,149,149,149,149,149,149,150,148,149,150
0,0,148,149,150,20,149,149,149,149,149,149,148,149,149,149,149,149,149,149,149,150,148,149,150
0,0,148,149,150,148,149,149,149,149,149,149,148,149,149,149,149,149,149,149,149,150,148,149,150
0,32,148,149,150,148,149,149,149,149,149,149,148,149,149,149,149,149,149,149,149,150,148,149,150
129,129,129,129,130,149,149,149,149,149,149,149,148,149,149,149,149,149,149,149,149,150,148,149,128
145,145,145,145,146,145,145,145,145,145,145,145,148,145,145,145,145,145,145,145,145,150,148,145,144
</matrix>
