<head>
width=30
height=15
Coin=0
Quest=0
Tube=0
Plat=1
Gap=0
Floor=1
Objects=2
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,134,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,148,150,0,132,134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,150,0,148,150
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,150,0,148,150
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,133,133,133,134,0,0,0,0,148,150,0,148,150
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,149,149,149,150,0,0,0,0,148,150,0,148,150
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,149,149,10,11,0,0,0,0,148,150,0,148,150
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,149,149,26,27,0,0,0,0,148,150,0,148,150
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,149,149,26,27,0,0,0,32,148,150,0,148,150
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,149,149,26,27,0,0,0,0,148,150,0,148,150
0,0,0,132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,0,0,0,148,150,0,148,150
0,0,0,148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,150,0,0,0,148,150,0,148,150
0,0,0,148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,150,0,0,0,148,150,0,148,150
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,130,0,0,148,150,0,128,129
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,146,0,0,148,150,0,144,145
</matrix>
