<head>
width=25
height=15
Coin=1
Quest=0
Tube=0
Plat=0
Gap=1
Floor=1
Objects=3
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,133,133,134,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,149,149,150,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,133,133,134,149,149,150,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,149,149,150,149,149,150,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,149,149,150,149,149,150,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,148,149,149,150,133,134,150,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,149,149,150,149,150,150,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,149,150,149,150,150,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,149,150,149,150,150,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,149,150,149,150,150,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,149,150,149,150,150,0,0
129,129,129,129,129,129,129,130,0,0,0,0,0,128,129,129,129,129,129,129,129,129,129,129,129
145,145,145,145,145,145,145,146,0,0,0,0,0,144,145,145,145,145,145,145,145,145,145,145,145
</matrix>
