<head>
width=20
height=15
Coin=3
Quest=0
Tube=1
Plat=1
Gap=0
Floor=1
Objects=6
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,150,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,150,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,150,0
0,32,10,11,0,0,0,0,0,0,0,0,0,0,32,0,0,148,150,0
0,0,26,27,0,0,0,0,0,0,0,0,32,0,0,0,0,148,150,0
0,0,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,148,150,0
0,132,133,133,133,133,133,133,133,133,133,133,133,133,134,0,0,148,150,0
0,148,149,149,149,149,149,149,149,149,149,149,149,149,150,0,0,148,150,0
0,148,149,149,149,149,149,149,149,149,149,149,149,149,150,0,0,148,150,0
0,148,149,149,149,149,149,149,149,149,149,149,149,149,150,10,11,148,150,0
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
</matrix>
