<head>
width=25
height=15
Coin=4
Quest=0
Tube=0
Plat=1
Gap=0
Floor=1
Objects=6
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,132,133,133,133,133,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,148,149,149,149,149,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
0,0,0,148,149,149,149,149,150,0,32,0,0,0,0,0,0,10,11,0,0,0,0,0,0
0,0,0,148,149,149,149,149,150,0,0,0,0,0,0,0,0,26,27,0,0,0,0,0,0
0,0,0,148,149,149,149,149,150,0,0,0,0,0,0,0,0,26,27,0,0,0,0,0,0
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
</matrix>
