<head>
width=20
height=15
Coin=1
Quest=0
Tube=2
Plat=4
Gap=0
Floor=1
Objects=21
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,132,133,133,133,133,133,133,133,133,134,0,0,0,0,0,0,0
0,0,0,148,149,149,149,149,149,149,149,132,133,133,133,4,4,133,134,0
0,10,11,148,149,149,149,149,149,149,149,148,149,149,4,4,149,149,150,0
0,26,27,148,149,149,149,149,149,149,149,148,149,4,4,149,149,149,150,0
0,132,129,134,149,149,149,149,149,149,149,148,4,4,149,149,149,149,150,0
0,148,149,150,149,149,149,149,149,149,149,4,4,149,149,149,149,149,150,0
0,148,149,150,149,149,10,11,149,149,4,4,149,149,149,149,149,149,150,0
0,148,149,150,149,149,26,27,149,4,4,148,149,149,32,149,10,11,150,0
0,148,149,150,149,149,26,27,4,4,149,148,149,149,149,149,26,27,10,11
0,148,149,150,149,132,26,27,133,133,133,133,134,149,149,149,26,27,26,27
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
</matrix>
