<head>
width=30
height=15
Coin=3
Quest=3
Tube=0
Plat=1
Gap=0
Floor=1
Objects=15
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,133,134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,149,150
0,0,0,0,0,0,0,0,0,0,132,133,133,133,133,133,133,133,133,133,133,4,4,133,133,134,0,148,149,150
0,0,0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,149,4,4,149,149,149,150,0,148,149,150
0,0,0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,4,4,149,149,149,149,150,0,148,149,150
0,0,0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,4,4,149,149,149,149,149,150,0,148,149,150
0,0,0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,4,4,149,149,149,149,149,149,150,0,148,149,150
0,0,0,0,0,0,0,0,0,0,148,149,149,149,149,149,4,4,149,149,149,149,149,149,149,150,0,148,149,150
0,0,0,0,0,0,0,0,0,0,148,149,149,149,149,4,4,149,149,149,149,149,149,149,149,150,0,148,149,150
0,32,0,32,32,0,0,20,0,0,148,149,149,149,4,4,149,149,149,149,149,149,149,149,149,150,0,148,149,150
0,0,0,20,0,0,0,0,0,0,20,149,149,4,4,149,149,149,149,149,149,149,149,149,149,150,0,148,149,150
0,0,0,0,0,0,0,0,0,0,148,149,4,4,149,149,149,149,149,149,149,149,149,149,149,150,0,148,149,150
0,0,0,0,0,0,0,0,0,0,148,4,4,149,149,149,149,149,149,149,149,149,149,149,149,150,0,148,149,150
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
</matrix>
