<head>
width=30
height=15
Coin=2
Quest=0
Tube=1
Plat=1
Gap=0
Floor=1
Objects=5
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,132,133,133,133,133,133,133,133,133,134,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,150,133,133,134,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,32,148,149,149,149,149,149,149,149,149,150,149,149,150,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,150,149,149,150,0,132,133,133,134,0,20,0,0
0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,149,149,150,149,149,150,0,148,149,149,150,0,0,0,0
0,0,0,0,10,11,0,0,148,149,149,149,149,149,149,149,149,150,149,149,150,0,148,149,149,150,0,0,0,0
0,0,0,0,26,27,0,0,148,149,149,149,149,149,149,149,149,150,149,149,150,0,148,149,149,150,133,133,133,134
0,0,0,0,26,27,0,0,148,149,149,149,149,149,149,149,149,150,149,149,150,0,148,149,149,150,149,149,149,150
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
</matrix>
