<head>
width=30
height=15
Coin=1
Quest=0
Tube=0
Plat=2
Gap=0
Floor=1
Objects=24
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,134,133,133,133,133,133,133,133,134,0,0
148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,132,133,133,133,133,133,133,134,132,133,133,133,133,134,0
148,149,149,149,149,149,149,149,149,149,149,149,149,4,4,148,149,149,149,149,149,149,150,148,149,149,149,149,150,0
148,149,149,149,149,149,149,32,149,149,149,149,4,4,149,148,149,149,149,149,149,149,150,148,149,149,149,149,150,0
148,149,149,149,149,149,149,149,149,149,149,4,4,149,149,148,149,149,149,149,149,149,150,148,149,149,149,149,150,0
148,149,149,149,149,149,149,149,149,149,4,4,149,149,149,148,149,32,149,149,149,149,150,148,149,149,149,32,150,0
148,149,149,149,149,149,149,149,149,4,4,149,149,149,149,148,149,149,149,149,149,149,150,148,149,149,149,149,150,0
148,149,149,149,149,149,149,149,4,4,149,149,149,149,149,148,149,149,149,149,149,149,150,148,149,149,32,149,150,0
148,149,149,149,149,149,149,4,4,149,149,149,149,149,149,148,149,149,149,149,149,149,150,148,149,149,149,149,150,0
148,149,149,149,149,149,4,4,149,149,149,149,149,149,149,148,20,149,149,149,149,149,150,148,149,149,149,149,150,0
148,149,149,149,149,4,4,149,149,149,149,149,149,132,134,148,149,149,149,149,149,149,150,148,149,149,149,149,150,0
148,149,149,149,4,4,149,149,149,149,149,149,149,148,150,148,149,149,149,149,149,149,150,148,149,149,149,149,150,0
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
</matrix>
