<head>
width=20
height=15
Coin=0
Quest=0
Tube=1
Plat=3
Gap=0
Floor=1
Objects=15
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,132,133,133,133,133,133,133,134,0
0,0,0,0,0,0,0,0,0,0,0,148,149,149,149,149,149,149,150,0
0,0,0,132,133,134,0,0,0,0,0,148,149,149,149,149,149,149,150,0
0,0,0,148,149,150,0,132,133,4,4,148,149,149,149,149,149,149,150,0
0,0,0,148,149,150,0,148,4,4,149,148,149,149,149,149,149,149,150,0
0,0,0,148,149,150,0,4,4,149,149,148,149,149,149,132,133,133,134,0
0,0,0,148,149,150,4,4,149,149,149,148,149,10,11,148,149,149,150,0
0,0,0,148,149,4,4,148,149,149,149,148,149,26,27,10,11,149,150,0
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
</matrix>
