<head>
width=20
height=15
Coin=0
Quest=0
Tube=3
Plat=2
Gap=0
Floor=1
Objects=6
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,132,133,133,133,133,133,133,133,133,133,133,134,0,0,0,0
0,0,0,0,148,149,149,149,149,149,149,149,132,133,133,133,133,134,0,0
0,0,0,0,148,149,149,149,149,149,149,149,148,149,149,149,149,150,0,0
0,0,0,0,148,149,149,149,149,149,149,149,148,149,149,149,149,150,0,0
0,0,0,0,148,149,149,149,149,10,11,149,148,149,149,149,149,150,0,0
0,0,0,0,148,149,149,149,149,26,27,149,148,149,149,149,149,150,0,0
0,0,0,0,148,149,149,149,149,26,27,149,148,149,149,149,149,150,0,0
0,0,0,0,148,149,10,11,149,26,27,149,148,149,149,149,149,150,0,0
0,0,0,0,148,149,26,27,149,26,27,149,148,149,149,149,149,150,0,0
0,0,10,11,148,149,26,27,149,26,27,149,148,149,149,149,149,150,0,0
129,129,129,129,129,129,129,129,129,129,130,149,148,149,149,149,149,150,128,129
145,145,145,145,145,145,145,145,145,145,146,145,148,145,145,145,145,150,144,145
</matrix>
