<head>
width=20
height=15
Coin=2
Quest=0
Tube=0
Plat=0
Gap=1
Floor=1
Objects=4
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0,0,0
129,129,129,130,0,0,0,0,128,129,129,130,0,0,0,128,129,129,129,129
145,145,145,146,0,0,0,0,144,145,145,146,0,0,0,144,145,145,145,145
</matrix>
