<head>
width=20
height=15
Coin=2
Quest=0
Tube=2
Plat=3
Gap=0
Floor=1
Objects=8
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,132,133,133,134,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,148,149,149,150,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,148,149,149,150,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,148,149,149,150,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,148,149,149,150,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,148,149,149,150,0,0,32,0,0,0
0,0,0,0,0,0,0,0,0,0,148,149,149,150,0,0,0,0,32,0
0,32,0,0,0,0,0,0,0,0,148,149,149,150,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,148,149,10,11,0,0,0,0,0,0
0,32,0,132,133,133,133,133,133,133,133,133,26,27,10,11,132,133,133,134
0,0,0,148,149,149,149,149,149,149,149,149,26,27,26,27,132,134,149,150
0,0,132,148,149,149,149,149,149,149,149,149,26,27,26,27,148,150,149,150
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
</matrix>
