<head>
width=20
height=15
Coin=0
Quest=2
Tube=0
Plat=1
Gap=1
Floor=1
Objects=5
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,132,133,133,20,133,133,134,0,0
0,0,0,0,0,0,0,0,0,0,0,148,149,149,149,149,149,150,32,0
0,0,0,0,0,0,0,0,0,0,0,148,149,149,149,149,149,150,0,0
0,0,0,0,0,0,0,0,0,0,0,148,149,149,149,149,149,150,0,0
129,129,129,129,130,0,0,0,0,128,129,129,129,129,129,129,129,129,129,129
145,145,145,145,146,0,0,0,0,144,145,145,145,145,145,145,145,145,145,145
</matrix>
