<head>
width=20
height=15
Coin=2
Quest=1
Tube=2
Plat=1
Gap=0
Floor=1
Objects=7
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0
0,0,32,0,0,0,0,0,0,32,10,11,0,0,0,0,0,26,27,0
0,0,0,0,0,0,0,0,0,0,26,27,0,0,0,0,0,26,27,0
0,0,0,0,0,0,0,0,0,0,26,27,0,0,0,0,0,26,27,0
0,0,0,0,0,0,132,133,133,133,133,133,133,133,133,133,133,133,134,0
0,0,0,0,0,0,148,149,10,11,149,149,149,149,149,149,149,149,150,0
0,0,0,0,0,0,148,20,26,27,149,149,149,149,149,149,149,20,20,0
0,0,0,0,0,0,148,149,26,27,149,149,149,149,149,149,149,149,150,0
0,0,0,0,0,0,148,149,26,27,149,149,149,149,149,149,149,149,150,0
129,129,129,129,129,129,129,129,129,129,130,149,149,149,149,149,149,128,129,129
145,145,145,145,145,145,145,145,145,145,146,149,149,145,145,145,145,144,145,145
</matrix>
