<head>
width=20
height=15
Coin=0
Quest=0
Tube=1
Plat=5
Gap=0
Floor=1
Objects=7
</head>
<matrix>
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,132,133,133,133,133,133,133,133,133,134,0,0,132,133,133,133,134,0,0
0,148,149,149,149,149,149,149,149,149,150,0,0,148,149,149,149,150,0,0
0,148,149,149,149,149,149,149,149,149,150,0,0,148,149,149,149,150,0,0
0,148,149,149,149,149,149,149,149,149,150,0,0,148,149,149,149,150,0,0
0,148,149,149,149,149,149,149,149,149,150,0,0,148,149,149,149,150,0,0
0,148,149,149,149,149,149,149,149,149,150,0,0,148,149,149,149,150,0,0
0,148,149,149,149,149,149,149,149,149,150,132,133,148,149,149,149,150,0,0
0,148,132,133,133,134,149,149,149,149,150,148,149,148,149,149,149,150,0,0
0,148,148,149,149,150,149,149,149,149,150,148,149,148,149,149,149,150,0,0
0,148,148,149,149,150,149,149,149,149,150,148,149,10,11,149,149,150,0,0
0,148,148,149,149,150,149,149,149,149,150,148,149,26,27,149,149,150,0,0
0,148,148,149,149,150,149,149,149,149,132,134,149,26,27,149,149,150,0,0
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
</matrix>
